index,0,1,Digit
0,-4.8542957,9.930903,7
1,2.0303454,-0.0517526,2
2,-3.4663935,-1.0953146,1
3,13.416411,8.729532,0
4,-0.076016925,14.815407,4
5,-3.6201408,-1.0199946,1
6,-0.817598,14.59215,4
7,0.69704443,13.027115,9
8,3.9045775,6.852505,5
9,-1.3869345,10.536532,9
10,13.59392,9.7725935,0
11,13.194475,3.264115,6
12,-0.6916457,11.578163,9
13,13.173461,9.347241,0
14,-2.1369834,-3.3874664,1
15,6.039404,7.618656,5
16,0.34366748,12.040385,9
17,-5.1457963,10.24784,7
18,6.8547626,7.0997796,3
19,-0.49006024,14.184516,4
20,-1.7352848,10.777069,9
21,11.545752,2.7457988,6
22,13.126059,3.397563,6
23,4.331992,6.533173,5
24,0.06203025,13.999482,4
25,14.54417,9.697449,0
26,-5.2976317,11.419364,7
27,-0.28673685,14.50288,4
28,13.265161,8.826682,0
29,-1.3160746,-3.7678604,1
30,6.4397044,5.822174,3
31,-1.5492003,-4.2170596,1
32,6.4946823,6.7502475,3
33,12.926708,2.758409,4
34,-3.9525776,8.712017,7
35,3.81386,-1.2008439,2
36,-4.550164,10.559751,7
37,-1.4328256,-3.4485428,1
38,2.045588,-0.18481871,2
39,-2.4898028,-2.4506812,1
40,-1.7830517,-2.4589646,1
41,-4.2220573,10.011905,7
42,-0.7844171,14.229185,4
43,3.2500403,0.28836122,2
44,6.9221525,5.9320436,3
45,4.9513683,6.8658614,5
46,-1.1908215,-4.191519,1
47,3.123243,-1.0855846,2
48,-0.31546032,14.466877,4
49,0.38520104,14.7265835,4
50,10.78899,1.7164049,6
51,6.839951,7.0169153,3
52,4.275589,6.3044305,5
53,5.76825,7.6665244,5
54,13.40497,3.3816936,6
55,13.20993,8.527431,0
56,0.14332499,14.834556,4
57,-3.3935456,-1.5936595,1
58,-0.17385072,11.701564,9
59,3.476543,5.5185804,5
60,-5.3945208,11.49247,7
61,0.070262745,5.860931,8
62,-0.1308197,12.601357,9
63,6.8133864,4.739626,3
64,-4.400033,8.639997,7
65,-0.6077968,13.151971,4
66,13.127104,3.2891383,6
67,-0.11351018,14.847706,4
68,6.3955717,5.9355674,3
69,14.598321,10.472356,0
70,-5.231334,10.231928,7
71,13.819203,10.208213,0
72,4.1392317,-1.4990735,2
73,-2.125936,10.040913,9
74,-1.8257171,-2.8982468,1
75,-4.190661,10.699795,7
76,7.058853,5.949989,3
77,-4.203381,9.809054,2
78,-1.988863,10.613623,9
79,-4.739253,8.742011,7
80,-4.9375434,11.50073,7
81,11.809574,2.462882,6
82,3.4928975,-0.99798954,2
83,-5.060196,11.328282,7
84,1.7948738,7.2617183,8
85,-0.20611626,14.749106,4
86,-4.34673,9.503737,7
87,6.5964293,6.771747,3
88,12.6664505,3.137022,6
89,-3.3451607,-0.40437892,1
90,6.77478,5.674475,3
91,11.479533,2.358397,6
92,-1.8095646,10.218966,9
93,6.720128,5.618239,3
94,-1.5080018,-3.631972,1
95,-1.1824522,14.236482,4
96,-1.2219989,-4.2771373,1
97,-3.68776,9.935022,7
98,11.110075,2.3658812,6
99,0.7871207,12.584057,9
100,12.863035,3.2449098,6
101,13.459274,9.728215,0
102,4.5584598,7.007934,5
103,0.3558273,14.664602,4
104,1.2065612,13.110354,9
105,0.5792466,12.384669,9
106,4.121609,-1.5189797,2
107,-3.478439,0.06306635,1
108,-0.07764153,12.740866,9
109,-0.9647788,14.437654,4
110,1.2343019,5.8412485,8
111,-3.646805,9.643858,7
112,6.292036,5.700397,3
113,0.15631247,12.419968,9
114,-3.8224697,10.497838,7
115,-1.1040072,11.628427,4
116,-0.75479734,13.951944,4
117,0.48906577,14.883505,4
118,-0.7073953,11.780067,9
119,-4.1631784,8.84667,2
120,4.802562,7.432405,5
121,-1.7709606,15.013992,4
122,-4.47262,11.181711,7
123,11.95398,2.4733644,6
124,-5.4404373,10.182701,7
125,0.081915095,12.659241,9
126,13.654302,10.499228,0
127,3.9516418,6.4827642,5
128,1.2220243,7.111957,8
129,4.178068,6.547215,5
130,11.669343,1.8038934,6
131,11.5893755,1.4781322,6
132,5.1080637,7.309141,5
133,-4.3127084,10.520297,7
134,0.9486921,6.328723,8
135,-2.4969099,-2.544578,1
136,13.097043,8.733659,0
137,-3.0390506,-0.033276357,1
138,12.740541,2.9188128,6
139,-1.7651559,15.165347,4
140,10.845264,2.1793504,6
141,-5.3019314,11.494464,7
142,6.350034,6.369922,3
143,-2.2847462,-1.6182295,1
144,-4.057475,9.26183,7
145,-1.2936233,-3.8461454,1
146,0.86851317,6.95738,8
147,4.1041265,-0.9766632,2
148,13.375741,8.742611,0
149,3.3514864,0.1264899,2
150,0.37616393,12.309402,9
151,2.8842595,7.471492,9
152,3.6749153,5.814375,5
153,4.9428077,7.117823,5
154,-2.4713469,-3.644882,1
155,4.585109,6.249027,5
156,12.699577,3.2530823,6
157,13.047095,8.8729515,0
158,7.323206,6.6293263,3
159,-0.92127055,13.241024,4
160,-0.63128394,13.803208,4
161,11.618,1.4582372,6
162,4.5089226,6.9423957,5
163,0.30199248,14.725494,4
164,12.559959,3.2779205,6
165,5.5839157,7.6011777,5
166,-0.7156194,13.7658615,4
167,3.7591634,4.7524815,5
168,-1.6499525,-3.603436,1
169,-0.4657345,13.899138,4
170,-0.22541142,13.852487,4
171,-4.0060315,8.476529,7
172,1.8673767,-0.41816574,2
173,6.762269,6.910165,3
174,2.887762,-1.1351068,2
175,-3.615699,9.999181,7
176,-1.7444221,-2.4243557,1
177,1.793824,6.7847714,8
178,-2.7421584,-2.834298,1
179,1.5347196,6.6555057,8
180,-2.8038619,-3.1492612,1
