index,0,1,Digit
0,-20.423426,-43.182877,7
1,-21.623615,10.302805,2
2,-29.243858,41.92073,1
3,16.152576,27.22413,0
4,26.720646,-39.060745,4
5,-23.569082,38.677086,1
6,15.217,-43.909935,4
7,18.693623,-23.278175,9
8,-15.638938,29.719463,5
9,-14.120036,-27.358784,9
10,27.415392,36.363007,0
11,-37.59424,-21.403824,6
12,1.4655232,-30.029097,9
13,28.681255,32.57797,0
14,-32.944096,21.573526,1
15,42.46178,22.682697,5
16,13.164166,-41.544464,9
17,-16.653114,-47.123066,7
18,45.279995,2.6955175,3
19,22.016706,-32.59753,4
20,-15.839551,-25.141684,9
21,-34.72295,-7.7924967,6
22,-39.45041,-23.44524,6
23,8.384595,9.988236,5
24,24.318098,-29.772606,4
25,13.624314,43.25871,0
26,-1.6832421,-48.60003,7
27,21.3772,-40.06447,4
28,23.113253,30.126753,0
29,-41.413456,22.991127,1
30,29.9561,7.6690545,3
31,-44.565758,15.877104,1
32,46.228718,-2.6787963,3
33,-49.66839,-19.354227,4
34,-30.86535,-26.67448,7
35,-4.3828573,24.881899,2
36,-15.134542,-43.21924,7
37,-36.43394,19.95309,1
38,-15.774653,4.644742,2
39,-29.154753,25.066189,1
40,-43.5595,30.887383,1
41,-13.978984,-40.52117,7
42,22.658133,-30.843765,4
43,-21.365164,3.5201747,2
44,23.22846,8.934824,3
45,19.619701,9.542266,5
46,-39.94077,12.897719,1
47,-14.731735,1.0815048,2
48,20.80398,-36.475544,4
49,30.67312,-40.15404,4
50,-30.885378,-3.1981273,6
51,42.971123,0.7516867,3
52,-1.0257144,9.949851,5
53,42.968006,21.796019,5
54,-40.28098,-24.136356,6
55,18.336645,24.296293,0
56,29.08878,-40.428688,4
57,-30.470505,40.171185,1
58,13.892231,-37.612206,9
59,-10.580454,-6.53884,5
60,0.47368035,-50.80964,7
61,1.8961866,-11.26241,8
62,17.379827,-26.686104,9
63,1.4856037,18.364784,3
64,-6.463955,-31.684753,7
65,16.7619,-24.434855,4
66,-39.44894,-25.039175,6
67,26.24455,-38.48134,4
68,35.400677,2.5588782,3
69,12.873003,50.10123,0
70,-19.082363,-46.117493,7
71,25.668938,40.603203,0
72,0.04691645,28.850386,2
73,-17.399988,-23.561064,9
74,-33.587414,20.60625,1
75,-2.7634823,-14.103267,7
76,27.78828,6.67353,3
77,-13.415376,-34.310806,2
78,-15.837437,-21.367046,9
79,-31.447649,-34.241158,7
80,-1.6146902,-45.307846,7
81,-35.95123,-10.513008,6
82,-7.923774,24.133707,2
83,-4.1313667,-46.838932,7
84,26.389696,-12.518563,8
85,30.960243,-37.417564,4
86,-28.950193,-32.65842,7
87,49.8439,3.22273,3
88,-43.289295,-17.26527,6
89,-20.686802,37.594025,1
90,31.846054,3.4326773,3
91,-35.46582,-8.134759,6
92,-15.825015,-15.458919,9
93,32.492992,6.026944,3
94,-29.84678,17.18585,1
95,16.661425,-35.320755,4
96,-43.864746,14.136811,1
97,-21.634785,-10.315455,7
98,-36.8348,-13.9964285,6
99,32.079185,-26.021368,9
100,-37.061264,-19.351757,6
101,23.431395,38.867867,0
102,34.37817,13.126361,5
103,27.236038,-39.76559,4
104,37.56731,-29.872303,9
105,14.120286,-38.242153,9
106,-1.0078954,29.094471,2
107,-17.673254,44.623398,1
108,21.195456,-22.219635,9
109,8.266654,-31.548204,4
110,13.378945,-2.5438194,8
111,-22.462866,-17.269997,7
112,22.994356,6.4885535,3
113,14.801683,-31.627111,9
114,-3.3142018,-12.347756,7
115,6.84989,-26.400076,4
116,7.6245837,-29.72268,4
117,29.413086,-40.32054,4
118,7.090897,-28.455801,9
119,-3.269414,13.970591,2
120,39.453434,16.111723,5
121,0.36664948,-36.29418,4
122,-5.0956793,-44.994606,7
123,-36.66409,-11.658805,6
124,-16.150885,-38.708015,7
125,18.402569,-25.879816,9
126,33.143528,37.15941,0
127,4.6802115,6.413158,5
128,16.630024,-10.504837,8
129,6.3031445,8.325087,5
130,-44.51691,-3.646999,6
131,-47.10429,-1.6841319,6
132,36.14946,25.717379,5
133,9.085699,-42.77174,7
134,15.992691,-6.332468,8
135,-28.61419,23.924417,1
136,25.060083,26.126568,0
137,-19.67042,34.973835,1
138,-43.229733,-13.6241045,6
139,-2.6714184,-37.082603,4
140,-28.170969,-8.237605,6
141,-2.4353414,-49.094673,7
142,36.00939,-11.352725,3
143,-33.127747,34.632053,1
144,-22.735144,-14.431274,7
145,-44.044296,17.786627,1
146,18.02163,-11.012162,8
147,-9.825157,26.857376,2
148,21.974127,27.831814,0
149,-18.71754,-3.1131065,2
150,17.402327,-34.01618,9
151,35.44489,-12.0670805,9
152,0.8586858,4.290017,5
153,33.00434,19.171753,5
154,-43.834225,20.60525,1
155,0.7926489,10.286179,5
156,-35.631546,-17.72278,6
157,26.261719,26.167906,0
158,48.521824,7.807938,3
159,14.3496,-17.721289,4
160,19.10558,-33.343296,4
161,-44.9187,2.5964253,6
162,32.25547,13.517044,5
163,30.115898,-38.16859,4
164,-34.703148,-15.744728,6
165,38.947044,22.471735,5
166,8.832161,-31.67595,4
167,-11.83762,-1.9642814,5
168,-38.32469,20.364107,1
169,21.98938,-28.938112,4
170,20.80164,-29.391104,4
171,-33.107033,-29.017006,7
172,-8.847882,10.703609,2
173,48.62205,5.4227448,3
174,-11.880034,17.076448,2
175,-23.121819,-16.424015,7
176,-42.9175,31.494257,1
177,24.267345,-5.650771,8
178,-33.939724,25.39527,1
179,26.360931,-6.9614725,8
180,-39.062393,27.211021,1
181,28.010866,-5.16252,8
182,7.6525593,7.4479337,5
183,25.811764,39.020454,0
184,18.017986,11.725996,8
185,5.790024,-35.394367,9
186,-13.422651,11.664316,2
187,38.3657,17.675085,5
188,17.26034,39.171078,0
189,-46.59752,15.307899,1
