index,0,1,Digit
0,-3.757351,6.337652,7
1,11.601141,11.798398,2
2,2.5029812,-2.8101206,1
3,5.583204,-2.4743679,0
4,0.56007594,1.658762,4
5,2.7558355,-2.9168506,1
6,-0.32863712,2.0118313,4
7,1.631199,3.3824244,9
8,4.740208,7.7677755,5
9,-0.3171536,6.4461503,9
10,6.481312,-3.4093843,0
11,10.598348,0.6997763,6
12,0.30204955,5.153881,9
13,5.799271,-3.2935557,0
14,-0.31762952,11.186911,1
15,6.7904773,9.177121,5
16,1.3938835,4.6067805,9
17,-4.1227665,6.108224,7
18,7.272741,9.460113,3
19,0.081618614,2.5109046,4
20,-0.80878985,6.1749563,9
21,9.730954,2.4894147,6
22,10.960811,0.7270626,6
23,4.7569175,8.522288,5
24,0.7501905,2.7214737,4
25,7.2657766,-2.6081083,0
26,-4.4862976,4.7334857,7
27,0.1837284,2.0475354,4
28,5.4074945,-2.6752837,0
29,-1.0190488,12.214824,1
30,7.5272684,10.848574,3
31,-0.5228927,12.477259,1
32,7.8892155,9.897739,3
33,9.4743395,0.84614635,4
34,-2.5110905,7.562903,7
35,13.846933,11.471929,2
36,-3.459734,5.5839763,7
37,-1.2121068,11.916363,1
38,11.661761,11.724523,2
39,-0.4711843,10.730845,1
40,-1.3614658,11.067249,1
41,-2.993314,6.174139,7
42,-0.18982488,2.399997,4
43,12.010314,10.07249,2
44,6.6187387,10.597994,3
45,5.471338,8.891487,5
46,-0.33448684,12.69004,1
47,12.941689,11.173948,2
48,0.2319426,2.0903103,4
49,1.0268393,1.7319489,4
50,8.240286,2.9939022,6
51,7.313256,9.645462,3
52,4.438681,8.603355,5
53,6.856487,8.886655,5
54,10.780506,0.2876306,6
55,5.2161818,-2.4374847,0
56,0.6545277,1.6423949,4
57,2.2538235,-2.5415132,1
58,0.95255756,5.044249,9
59,3.2172344,8.58819,5
60,-4.6063967,4.739831,7
61,11.010305,6.8927774,8
62,0.6137243,3.9624543,9
63,7.2053933,12.131781,3
64,-2.997083,7.9257336,7
65,0.030322773,3.66339,4
66,10.671485,0.77344966,6
67,0.40129635,1.6391745,4
68,7.9425244,10.84848,3
69,7.860038,-3.2047892,0
70,-4.1881704,6.241428,7
71,6.879116,-3.462423,0
72,13.970306,10.464685,2
73,-1.3975403,7.109967,9
74,-1.2650162,11.327757,1
75,-3.0543804,5.2511883,7
76,7.1626287,10.742791,3
77,-2.9236796,6.2402077,2
78,-1.1175616,6.3180375,9
79,-3.4003606,7.7943935,7
80,-4.027753,4.595105,7
81,9.40624,2.1693912,6
82,13.451201,11.359336,2
83,-4.0866346,4.8208904,7
84,8.324446,7.2182126,8
85,0.29506817,1.792819,4
86,-3.1119087,6.8054123,7
87,7.453653,9.940821,3
88,10.561778,1.3219205,6
89,9.694639,-4.222424,1
90,7.389993,11.145864,3
91,9.255406,2.4866366,6
92,-0.9142387,6.833199,9
93,7.248013,10.999364,3
94,-0.2085535,12.228467,1
95,-0.7095541,2.5465162,4
96,-0.3823532,12.821014,1
97,-2.4304817,5.918045,7
98,9.12542,2.9303641,6
99,1.878816,3.9422748,9
100,10.58409,1.2118623,6
