index,0,1,Digit
0,-19.786394,-4.9913754,7
1,-10.543085,31.710787,2
2,-33.087646,17.795334,1
3,33.371563,-3.4561045,0
4,-7.456044,-47.702602,4
5,-29.25727,17.917957,1
6,-16.247644,-47.454475,4
7,0.9421145,-20.545425,9
8,5.3369575,-20.266087,5
9,-35.259583,-22.46546,9
10,41.83396,-7.3668346,0
11,43.941578,5.861203,6
12,-20.577042,-23.129593,9
13,42.127068,-4.566935,0
14,-41.640743,-2.7097354,1
15,19.91643,-4.834395,5
16,-6.003411,-29.19073,9
17,-18.319706,-6.3251014,7
18,22.619186,2.0351937,3
19,-10.883847,-40.64646,4
20,-29.334913,-17.090294,9
21,30.84137,18.375822,6
22,43.497356,7.2110844,6
23,13.98593,-22.63288,5
24,-3.6926785,-37.312782,4
25,38.710934,-23.860952,0
26,-7.1626782,-10.773791,7
27,-6.7176085,-46.065098,4
28,35.272137,-2.7770407,0
29,-51.4305,-5.9798603,1
30,10.713833,8.740035,3
31,-47.820045,-6.8312154,1
32,16.924517,1.9399744,3
33,37.154156,4.392844,4
34,-26.801285,8.6389675,7
35,2.9272764,46.21314,2
36,-16.800531,-2.7634404,7
37,-51.74347,0.79366475,1
38,-10.642524,27.776186,2
39,-43.797817,10.400997,1
40,-51.40921,11.336091,1
41,-21.809742,1.4279544,7
42,-11.689926,-39.603367,4
43,-3.9055922,24.396055,2
44,18.40772,11.925221,3
45,16.849295,-16.399559,5
46,-48.16083,-11.163932,1
47,-0.7213963,35.49571,2
48,-8.664777,-42.457176,4
49,-0.057129577,-45.893867,4
50,28.363735,28.96398,6
51,22.270761,2.0964913,3
52,18.353893,-24.315952,5
53,18.785809,-5.996025,5
54,47.029972,5.391333,6
55,33.826393,-1.3334669,0
56,-8.859059,-48.714752,4
57,-33.28275,15.094651,1
58,-17.767607,-26.376413,9
59,12.324753,-34.64938,5
60,-4.004422,-11.302061,7
61,-16.263557,16.902925,8
62,-7.766466,-26.407787,9
63,2.547267,21.925146,3
64,-28.577929,5.8631964,7
65,-12.448465,-28.094723,4
66,43.536663,6.7644653,6
67,-9.488074,-46.920475,4
68,10.0387745,12.090355,3
69,45.743843,-24.60358,0
70,-18.799036,-6.8427296,7
71,44.63633,-11.694327,0
72,12.642231,38.778576,2
73,-37.95723,-15.89804,9
74,-50.02426,6.9361587,1
75,-11.222762,0.8679378,7
76,20.172089,13.586499,3
77,-20.555185,17.359287,2
78,-32.621452,-14.26544,9
79,-31.655603,2.3758547,7
80,-8.047594,-15.301955,7
81,31.667158,15.179615,6
82,0.9043706,39.307728,2
83,-8.958147,-13.5955515,7
84,0.70359886,-3.362671,8
85,-12.526288,-47.632977,4
86,-24.392233,1.8565526,7
87,21.21967,8.278842,3
88,42.16382,11.802793,6
89,-34.15025,22.207891,1
90,12.299773,15.834862,3
91,32.50039,22.332783,6
92,-36.98561,-19.31599,9
93,9.160178,17.95319,3
94,-44.112373,-10.04435,1
95,-18.029095,-39.48977,4
96,-49.007057,-10.500274,1
97,-20.338394,12.289788,7
98,29.962881,14.908638,6
99,-0.06245196,-28.00678,9
100,41.430813,7.792619,6
101,43.82602,-8.753756,0
102,11.913761,-17.538532,5
103,0.01153471,-45.655712,4
104,3.5964208,-30.397018,9
105,-3.392175,-28.030249,9
106,11.4340725,39.338326,2
107,-37.44909,24.116264,1
108,-3.7060466,-19.110514,9
109,-14.915348,-42.597893,4
110,-0.46730247,13.94915,8
111,-20.433453,8.801853,7
112,8.009875,8.752493,3
113,-8.502675,-25.530848,9
114,-13.350229,2.5044641,7
115,-20.465322,-31.68092,4
116,-10.550396,-35.862423,4
117,2.0705473,-47.390965,4
118,-23.003267,-25.738083,9
119,-21.4974,17.773962,2
120,10.374711,-12.979305,5
121,-27.783829,-40.928738,4
122,-10.187458,-4.4025373,7
123,37.5496,19.103191,6
124,-20.911036,-11.256776,7
125,-7.2283435,-25.736399,9
126,49.42642,-13.063821,0
127,10.540344,-23.2911,5
128,-3.9343486,0.014961174,8
129,12.541748,-22.59128,5
130,38.21788,26.694809,6
131,37.939728,34.06532,6
132,18.534353,-11.317583,5
133,-13.993609,4.6463075,7
134,-5.695351,9.127283,8
135,-43.3947,9.951006,1
136,35.627296,-1.2737521,0
137,-36.150208,26.430674,1
138,44.589134,13.008321,6
139,-30.023998,-40.656487,4
140,26.37846,27.058596,6
141,-7.22466,-9.461059,7
142,13.474842,3.0948992,3
143,-47.123203,18.564028,1
144,-19.783342,11.217113,7
145,-51.708275,-5.928172,1
146,-6.30584,2.0578585,8
147,3.7188177,44.700336,2
148,33.952374,-5.9096265,0
149,-2.5136297,25.217957,2
150,-5.557275,-27.177279,9
151,9.893658,-5.7112427,9
152,11.802449,-30.298687,5
153,15.451234,-14.179603,5
154,-42.608067,0.37554336,1
155,19.076017,-22.628826,5
156,41.37473,12.403112,6
157,36.257298,-1.2033024,0
158,24.100624,7.730565,3
159,-14.095448,-30.723484,4
160,-7.867617,-36.298485,4
161,38.098637,33.77824,6
162,11.064374,-16.896332,5
163,-0.30759296,-45.296555,4
164,40.18795,11.249188,6
165,18.589788,-7.47877,5
166,-12.265965,-34.508186,4
167,21.659803,-37.00303,5
168,-49.260204,-2.5642896,1
169,-8.772651,-38.316994,4
