index,0,1,Digit
0,-4.6945634,10.076298,7
1,2.2746935,-0.24970815,2
2,-3.5672946,-0.84671116,1
3,15.700147,7.3642154,0
4,-0.04666404,15.022304,4
5,-3.7256422,-0.74128044,1
6,-0.751763,14.830624,4
7,0.7532786,13.258862,9
8,5.485996,8.607984,5
9,-1.2551854,10.710958,9
10,15.840319,8.425582,0
11,11.425338,5.7388983,6
12,-0.62740475,11.811176,9
13,16.10518,7.9343543,0
14,-2.444066,-3.2233427,1
15,5.298153,6.453529,5
16,0.40665036,12.298816,9
17,-5.0027113,10.315459,7
18,4.9797425,5.8956227,3
19,-0.44672537,14.412434,4
20,-1.548186,10.986711,9
21,10.481894,4.4391685,6
22,11.350577,5.8230553,6
23,5.865959,8.507932,5
24,0.038925193,14.171556,4
25,14.903773,8.55436,0
26,-5.2213745,11.513968,7
27,-0.31247586,14.73955,4
28,15.867134,7.3777356,0
29,-1.6062828,-3.6758754,1
30,4.7151265,4.7052727,3
31,-1.8780187,-4.1434927,1
32,4.478739,5.5472093,3
33,11.638981,4.973444,4
34,-3.8209543,8.820526,7
35,3.9132724,-1.64898,2
36,-4.4410477,10.7289915,7
37,-1.7227908,-3.3196394,1
38,2.3080213,-0.361164,2
39,-2.674647,-2.178385,1
40,-1.9874792,-2.2749634,1
41,-4.1220126,10.176115,7
42,-0.77345616,14.430223,4
43,3.4837313,-0.10207007,2
44,5.4553742,4.9553623,3
45,5.7253356,7.5744286,5
46,-1.5385445,-4.118147,1
47,3.153665,-1.4816301,2
48,-0.35963747,14.697535,4
49,0.39869043,14.950939,4
50,10.45448,3.1364472,6
51,4.9071007,5.7728076,3
52,5.5465717,8.72237,5
53,5.1019745,6.5867195,5
54,11.615172,6.019083,6
55,15.843543,7.0694275,0
56,0.10618386,15.076652,4
57,-3.512703,-1.324972,1
58,-0.1137171,11.923652,9
59,5.521049,9.833899,5
60,-5.392867,11.589457,7
61,0.2590711,5.461027,8
62,-0.14618085,12.795567,9
63,5.0815463,3.7208953,3
64,-4.253221,8.717703,7
65,-0.573274,13.357232,4
66,11.386156,5.750484,6
67,-0.17289639,15.094793,4
68,4.422567,4.7650485,3
69,15.018182,9.291984,0
70,-5.0882974,10.346147,7
71,15.656927,8.763744,0
72,3.9786115,-2.032265,2
73,-1.9202634,10.2661495,9
74,-1.9993677,-2.7486684,1
75,-4.1093845,10.928429,7
76,5.1516604,4.841493,3
77,-4.1063466,10.022083,2
78,-1.8986707,10.772889,9
79,-4.6444516,8.866867,7
80,-4.9312873,11.631169,7
81,10.820804,4.248922,6
82,3.512808,-1.4596162,2
83,-4.974412,11.432061,7
84,2.3388267,6.1222305,8
85,-0.21060427,14.989471,4
86,-4.2178965,9.5892515,7
87,4.778526,5.6241384,3
88,11.138765,5.442889,6
89,-3.429657,-0.13249032,1
90,4.8839984,4.4934497,3
91,10.656494,4.084904,6
92,-1.6675819,10.4018135,9
93,4.9345675,4.655102,3
94,-1.6781669,-3.559139,1
95,-1.2034194,14.44171,4
96,-1.5406051,-4.201954,1
97,-3.5326877,9.990806,7
98,10.372709,3.901952,6
99,0.78258437,12.866264,9
100,11.230214,5.584702,6
101,15.905949,8.309258,0
102,5.3951764,8.054012,5
103,0.37606275,14.891051,4
104,1.2352484,13.337834,9
105,0.58176357,12.577758,9
106,4.0276275,-2.0264118,2
107,-3.532566,0.42015696,1
108,-0.038541745,12.942437,9
109,-0.9656927,14.635569,4
110,1.2577299,4.996888,8
111,-3.4877422,9.743472,7
112,4.47324,4.5629497,3
113,0.13310876,12.588419,9
114,-3.729915,10.679041,7
115,-1.0362875,11.901226,4
116,-0.690205,14.140284,4
117,0.50396365,15.149429,4
118,-0.55651253,11.925758,9
119,-4.0298386,8.974462,2
120,5.224011,7.6416674,5
121,-1.796226,15.098793,4
122,-4.3123283,11.271291,7
123,10.90471,4.4533715,6
124,-5.3435993,10.210288,7
125,0.20951499,12.862133,9
126,15.912754,9.124307,0
127,5.775411,8.896516,5
128,1.7565501,6.1390157,8
129,5.7357006,8.637316,5
130,11.09304,3.7215848,6
131,11.250641,3.393,6
132,5.469586,7.3166256,5
133,-4.1769123,10.632313,7
134,1.2276746,5.454203,8
135,-2.617118,-2.3483582,1
136,15.962407,7.278421,0
137,-3.1241195,0.27117938,1
138,11.246234,5.2311125,6
