index,0,1,Digit
0,2.6872962,3.6686764,7
1,-3.3486822,8.975293,2
2,-7.9321313,4.969454,1
3,-7.054762,1.7998484,0
4,2.2038932,1.528457,4
5,-8.9345,2.5068371,1
6,-4.3965874,4.8300576,4
7,2.787801,-2.8671734,9
8,2.3141885,-1.2853009,5
9,-2.7871895,-1.1184505,9
10,0.1460567,-4.7237206,0
11,2.2706547,8.8903265,6
12,-2.708086,0.51484555,9
13,2.0088012,7.0732365,0
14,-3.8299255,10.827923,1
15,1.9660676,9.965556,5
16,-2.4916615,1.1791927,9
17,2.4633193,3.7440395,7
18,-0.25022668,-0.5729257,3
19,-4.230304,4.472802,4
20,-3.834905,-0.80561596,9
21,4.454925,5.9939256,6
22,2.6672177,9.114536,6
23,3.2860315,0.3343328,5
24,-4.85432,3.777139,4
25,-5.7104964,0.7439367,0
26,-2.1930308,6.4678707,7
27,-3.65811,4.426883,4
28,-7.1100183,1.6766759,0
29,8.932134,0.9441752,1
30,-0.010400184,1.3315771,3
31,8.437306,7.2103443,1
32,-0.37377307,0.36787283,3
33,2.7962008,-3.7358024,4
34,-3.090813,-3.2606044,7
35,3.8325388,9.060948,2
36,2.29807,3.4651027,7
37,-6.270763,9.048142,1
38,-3.6763568,8.832759,2
39,-6.5913477,-1.9458548,1
40,5.844164,-5.55608,1
41,2.9244597,3.458725,7
42,-4.9251246,4.713367,4
43,-7.0644693,4.700236,2
44,0.27640533,2.2051208,3
45,1.931025,-0.37339407,5
46,7.9143357,1.444955,1
47,-7.65042,0.87853736,2
48,1.9454755,1.0621468,4
49,2.6831462,1.4873152,4
50,3.7535841,-0.9862619,6
51,-0.43860176,-0.29663932,3
52,4.6186996,1.1509516,5
53,0.30302936,-1.1270703,5
54,1.9029983,9.700312,6
55,-7.3878064,2.358877,0
56,2.3883636,1.5839343,4
57,-8.762807,3.4054298,1
58,-2.2461686,0.23810646,9
59,6.6761746,4.316199,5
60,-0.6428692,-6.4429426,7
61,4.391769,9.775425,8
62,-3.8022509,3.3599076,9
63,-1.0768946,2.8402295,3
64,-2.2799313,5.955543,7
65,-4.055374,3.4637725,4
66,2.350674,8.891627,6
67,2.1310627,1.6012613,4
68,-0.19469085,1.5458677,3
69,2.031313,-5.0356145,0
70,2.3651185,3.7846544,7
71,0.63780004,-5.102425,0
72,-7.074493,9.381875,2
73,-3.2089224,-1.9808648,9
74,-2.4280448,-2.731639,1
75,-4.4193144,-2.904556,7
76,0.09788612,1.773285,3
77,3.0929923,3.985268,2
78,-3.5169687,-1.81975,9
79,2.5870771,4.5820026,7
80,4.819987,1.1658466,7
81,4.522756,5.353471,6
82,-0.78025717,6.866872,2
83,-1.5917393,6.4759817,7
84,1.2758112,5.372947,8
85,1.6753995,1.3284179,4
86,2.2259114,4.729227,7
87,0.40672448,0.5424774,3
88,-0.6227127,-2.6456575,6
89,9.187117,4.480322,1
90,-0.99947864,1.9838667,3
91,4.959074,5.0733414,6
92,-2.8700998,-1.9750469,9
93,1.1151198,-6.2738457,3
94,-7.0822406,-2.1339953,1
95,-5.1244884,4.6894703,4
96,2.87507,5.378914,1
97,-2.4191651,-4.0947447,7
98,2.927314,6.865991,6
99,2.8327,-2.493417,9
100,2.822368,8.002381,6
101,0.11756439,-4.7823577,0
102,5.44127,1.2640679,5
103,2.9425032,1.4361342,4
104,3.880066,1.2137927,9
105,3.5099294,-2.358566,9
106,5.774889,8.813761,2
107,-7.9345374,-1.5911155,1
108,3.0500884,2.0282874,9
109,-4.331704,4.564979,4
110,-0.6865176,4.1940446,8
111,0.24764884,6.792043,7
112,0.14266448,1.9479668,3
113,1.0619425,-2.1020377,9
114,-6.752003,6.1754737,7
115,-3.7584238,1.2147895,4
116,-3.3777575,3.8957705,4
117,2.6901317,1.6119727,4
118,-3.4316375,1.3514994,9
119,-4.2514143,-1.0308492,2
120,1.614876,-1.1827703,5
121,-4.651647,5.9138284,4
122,-1.8530538,5.592868,7
123,3.9080238,7.166224,6
124,-1.794285,7.988723,7
125,0.62835854,-2.1747847,9
126,0.6140269,-5.6029725,0
