index,0,1,Digit
0,-2.353105,8.663416,7
1,1.8949395,0.7670135,2
2,-2.8882565,-0.96310896,1
3,16.00968,4.9016466,0
4,2.5099542,16.456347,4
5,-3.5770755,-1.0337938,1
6,1.339526,16.054768,4
7,3.8586802,13.016203,9
8,7.1476173,10.528032,5
9,-1.3502442,12.70481,9
10,16.627764,6.4746823,0
11,11.720201,6.559907,6
12,0.6521508,12.918404,9
13,16.84481,5.7133393,0
14,-0.2788561,-3.6913853,1
15,8.22618,7.387253,5
16,2.1734066,13.4749975,9
17,-2.1187012,9.084848,7
18,7.028723,6.648593,3
19,1.4568526,15.656691,4
20,-1.1557351,12.069286,9
21,10.641093,4.4768963,6
22,11.291014,6.4974613,6
23,6.678509,9.568331,5
24,2.4481692,15.300853,4
25,15.316968,7.0741553,0
26,-0.30249256,9.475537,7
27,1.8275365,15.874534,4
28,16.358137,5.117531,0
29,1.1332935,-3.8591154,1
30,6.1809864,5.37021,3
31,1.1381773,-4.650501,1
32,6.0270367,6.4818645,3
33,12.289829,5.167982,4
34,-3.9498422,7.2149334,7
35,4.173716,-0.8985622,2
36,-1.8400737,8.297343,7
37,0.27022576,-3.457065,1
38,2.1104956,0.8721451,2
39,-1.0802522,-2.5651307,1
40,-0.64242643,-2.2688434,1
41,-2.4384432,8.083166,7
42,1.5061531,15.523896,4
43,3.5604622,1.7121011,2
44,6.8596373,5.5032315,3
45,7.2735343,8.669084,5
46,1.682192,-4.402921,1
47,3.6651766,-0.13644882,2
48,2.0816972,15.844386,4
49,2.9465954,16.355347,4
50,10.661649,2.4681768,6
51,6.8254952,6.6278863,3
52,6.435319,9.437328,5
53,8.398839,7.877205,5
54,11.927775,7.0169516,6
55,16.13162,4.605172,0
56,2.5668468,16.48165,4
57,-2.940236,-1.7167698,1
58,1.20954,13.162904,9
59,5.2330003,10.739205,5
60,-0.20359227,9.481774,7
61,0.22745469,4.913445,8
62,2.2014697,13.323973,9
63,5.9297075,3.8018656,3
64,-4.4115276,7.7826986,7
65,1.6424052,13.922299,4
66,11.506048,6.474025,6
67,2.284679,16.493263,4
68,5.576076,5.3268394,3
69,15.943754,7.9628644,0
70,-2.3457904,9.109574,7
71,16.613056,6.943843,0
72,5.077751,-0.51227593,2
73,-2.096987,12.198045,9
74,-0.04746631,-3.0229673,1
75,-1.2480164,8.014312,7
76,6.4686203,5.2711697,3
77,-1.9854683,8.307316,2
78,-1.6253158,11.989635,9
79,-4.478632,8.368013,7
80,-0.25283754,9.657321,7
81,10.921927,4.274723,6
82,3.989763,-0.65485203,2
83,-0.65662754,9.29595,7
84,3.1029713,6.55584,8
85,2.1101165,16.400393,4
86,-3.2225568,8.005449,7
87,6.787413,6.3979445,3
88,11.19394,5.6250505,6
89,-2.866696,0.1818941,1
90,6.061658,4.766994,3
91,10.8682165,3.5960963,6
92,-2.022127,12.700414,9
93,5.890595,4.4718385,3
94,0.9188139,-3.542696,1
95,0.5638518,15.5319605,4
96,1.6696957,-4.4528646,1
97,-2.4202714,7.0539045,7
98,10.108291,3.5409918,6
99,3.432799,13.507835,9
100,11.341549,5.974703,6
101,16.67102,6.3967934,0
102,7.4404373,9.711598,5
103,2.9462247,16.2388,4
104,4.067815,13.59037,9
105,2.9464896,13.529626,9
106,5.4151073,-0.4226397,2
107,-3.4317665,0.5208766,1
108,2.5916083,12.383634,9
109,1.1072965,15.806658,4
110,2.2491565,4.6124144,8
111,-2.6432493,7.128668,7
112,5.935266,5.138391,3
113,2.314552,13.04055,9
114,-1.5403125,7.5232754,7
115,0.38365346,13.548065,4
116,1.5227151,15.023241,4
117,2.8677847,16.679354,4
118,0.8638904,13.28031,9
119,-4.12913,7.7312174,2
120,7.7512774,9.190162,5
121,-0.4685443,16.10199,4
122,-0.6316182,8.554255,7
123,11.132796,4.4254704,6
124,-3.3541949,9.579481,7
125,2.518949,13.0437565,9
126,17.026672,7.4830766,0
127,6.678805,10.3549595,5
128,2.1657615,6.45397,8
129,6.757733,9.987034,5
130,11.444221,3.3289108,6
131,11.885784,3.0606716,6
132,7.6455917,8.337207,5
133,-1.8078862,7.9652047,7
134,1.5150224,5.394698,8
135,-0.9526601,-2.5507848,1
136,16.38215,4.744336,0
137,-2.3538442,0.8014811,1
138,11.419311,5.4718795,6
139,-0.5735063,16.409723,4
140,10.279364,2.8637056,6
141,-0.38903758,9.355848,7
142,5.7341433,6.2182813,3
143,-1.4962021,-1.221627,1
144,-3.6106305,7.7728767,7
145,1.1916519,-4.064662,1
146,1.5767411,6.4826994,8
147,4.791632,-1.0735092,2
148,16.067564,5.0311956,0
149,3.8103788,1.4008878,2
150,2.534778,13.378038,9
151,4.3370275,6.8510027,9
152,5.7235713,10.545901,5
153,7.481538,8.831311,5
154,-0.46498993,-4.3433366,1
155,6.4803615,9.252023,5
156,11.094078,6.1106625,6
157,16.452122,4.8713436,0
158,7.877987,5.9238234,3
159,1.1848947,14.19877,4
160,1.3380263,14.957288,4
161,11.8727255,3.016484,6
162,7.408904,9.486046,5
163,2.9734519,16.26348,4
164,10.775254,5.7761993,6
165,8.210783,8.062378,5
166,1.3841937,14.970169,4
