index,0,1,Digit
0,6.744422,12.034812,7
1,6.6099257,3.1451113,2
2,11.759305,5.2383757,1
3,-1.131817,-0.64125663,0
4,2.2389638,12.35134,4
5,11.632336,5.400913,1
6,2.7475352,11.594475,4
7,3.1226695,13.5954895,9
8,0.48192778,4.8152094,5
9,4.6656966,10.510365,9
10,-2.1705334,-1.2285194,0
11,0.35056174,-4.034614,6
12,4.1363993,11.855589,9
13,-1.5512699,-1.2894516,0
14,12.272493,3.1691709,1
15,1.2178193,3.0030866,5
16,3.409679,12.721397,9
17,6.692092,12.4496975,7
18,1.5715153,3.0950594,3
19,2.8853517,12.266177,4
20,4.973377,10.581116,9
21,1.7244895,-3.2987545,6
22,0.37583914,-4.19505,6
23,0.05950106,4.37673,5
24,2.8384247,12.928159,4
25,-2.3176498,-0.42636356,0
26,5.943174,13.546622,7
27,2.5907347,12.302322,4
28,-1.0545651,-0.9351269,0
29,12.132809,2.2481177,1
30,2.6222541,3.0724347,3
31,12.480214,2.0448067,1
32,2.0340316,3.4256659,3
33,0.6342449,-3.3518782,4
34,6.6149826,10.487715,7
35,5.6243844,1.4759525,2
36,6.172188,12.491206,7
37,12.028169,2.5332043,1
38,6.432829,3.1711414,2
39,11.877419,3.8048656,1
40,11.636419,3.2923157,1
41,6.1415105,11.733075,7
42,2.9093752,12.036452,4
43,6.8291984,2.1016738,2
44,2.4353588,2.6570494,3
45,0.48351958,3.6986296,5
46,12.132778,1.8194149,1
47,6.1403723,1.9687673,2
48,2.6514542,12.309574,4
49,2.0482035,12.875714,4
50,2.177326,-2.228166,6
51,1.7411599,3.215768,3
52,-0.016786933,4.444757,5
53,1.2301257,3.166269,5
54,0.102254175,-4.046224,6
55,-0.7899006,-0.82046944,0
56,2.0223432,12.422852,4
57,11.976462,4.914616,1
58,3.7905211,12.456595,9
59,-0.7174629,5.0385294,5
60,5.9425197,13.589976,7
61,4.087898,5.88145,8
62,3.8434436,12.7244,9
63,3.6609416,2.6059914,3
64,6.8735127,10.548381,7
65,4.0252795,12.507344,4
66,0.31960037,-4.0569825,6
67,2.180015,12.1964245,4
68,2.7417727,3.436932,3
69,-2.8951094,-0.8431307,0
70,6.8666053,12.384803,7
71,-2.3090336,-1.2444559,0
72,5.412952,1.4936016,2
73,5.8737707,10.086042,9
74,11.899672,3.0909023,1
75,5.713889,12.248185,7
76,2.4189324,2.85183,3
77,6.425637,3.1499462,2
78,5.047515,10.573111,9
79,6.9413633,10.81907,7
80,4.755812,13.346182,7
81,1.4916573,-3.1036093,6
82,5.98199,1.7033299,2
83,5.6808233,13.261128,7
84,2.3003578,5.1140137,8
85,2.312718,12.358134,4
86,6.316312,11.275623,7
87,1.9679488,3.0624151,3
88,0.8142975,-3.9989455,6
89,11.3597765,5.3715744,1
90,2.7296019,3.016345,3
91,1.7866464,-3.0633276,6
92,4.81442,10.165768,9
93,2.6215103,3.0736809,3
94,11.956027,2.3713636,1
95,2.9968135,11.6395445,4
96,12.171862,1.8282359,1
97,5.729746,11.496218,7
98,1.4564086,-2.7403774,6
99,3.1019409,13.468598,9
100,0.7942989,-3.9467022,6
101,-1.95912,-1.2771376,0
102,0.58313507,4.240717,5
103,2.061622,12.884722,4
104,2.4271002,13.666867,9
105,3.3680441,13.152402,9
106,5.520979,1.2302896,2
107,10.692556,5.879295,1
108,3.916907,13.132702,9
109,2.945403,11.506554,4
110,3.7886627,4.9124475,8
111,5.89076,11.035476,7
112,2.879471,3.2082622,3
113,3.67345,13.108141,9
114,5.646237,11.948736,7
115,4.1239386,11.425911,4
116,3.2582455,12.084198,4
117,1.91694,12.835734,4
118,4.018004,11.73997,9
119,5.4762554,2.4316785,2
120,1.1344339,3.9962327,5
121,2.9654636,10.489581,4
122,5.5943217,12.830702,7
123,1.4195734,-3.2087238,6
124,6.7383065,12.560689,7
125,3.396118,13.163414,9
126,-2.5448306,-1.4948065,0
127,0.09444094,4.8011913,5
128,2.6780357,5.273446,8
129,0.07457131,4.5378265,5
130,1.3963941,-2.6915643,6
131,1.4794261,-2.3330123,6
132,0.86216456,3.712024,5
133,5.665609,12.29053,7
134,3.4884362,5.3136735,8
135,12.01394,3.6459205,1
136,-0.94602555,-0.9742449,0
137,10.706405,5.482467,1
138,0.87683594,-3.9742472,6
139,2.930038,10.461127,4
140,2.1318028,-2.531858,6
141,5.85919,13.463787,7
142,2.3197482,3.615594,3
143,11.36245,4.0705338,1
144,6.331669,10.831995,7
145,12.135002,2.2074463,1
146,2.8767104,5.732392,8
147,5.9843826,1.1099854,2
148,-1.049402,-0.8109104,0
149,6.8026915,1.9608929,2
150,3.5364597,13.015034,9
151,1.6494746,3.9306357,9
152,-0.3592259,5.0114803,5
153,0.81981283,3.851077,5
154,12.7930155,2.9881504,1
155,-0.22781484,4.189697,5
156,0.77688867,-4.1348553,6
